photo_path,ocr,category,time_ocr
img_ocr/ocr/2024-12-04/B9264UY_Keluar_2024-12-04_001939.jpg,B9264UY,Keluar,2024-12-04 00:19:39
img_ocr/ocr/2024-12-04/B9264UYT_Keluar_2024-12-04_002030.jpg,B9264UYT,Keluar,2024-12-04 00:20:30
img_ocr/ocr/2024-12-04/B415FG_Masuk_2024-12-04_005133.jpg,B415FG,Masuk,2024-12-04 00:51:33
img_ocr/ocr/2024-12-04/B9938O_Keluar_2024-12-04_010229.jpg,B9938O,Keluar,2024-12-04 01:02:29
img_ocr/ocr/2024-12-04/B959IQZ_Keluar_2024-12-04_014217.jpg,B959IQZ,Keluar,2024-12-04 01:42:17
img_ocr/ocr/2024-12-04/B9031TEY_Masuk_2024-12-04_014440.jpg,B9031TEY,Masuk,2024-12-04 01:44:40
img_ocr/ocr/2024-12-04/B9737KQB_Masuk_2024-12-04_015638.jpg,B9737KQB,Masuk,2024-12-04 01:56:38
img_ocr/ocr/2024-12-04/B956UT_Masuk_2024-12-04_015718.jpg,B956UT,Masuk,2024-12-04 01:57:18
img_ocr/ocr/2024-12-04/BB506YV_Keluar_2024-12-04_021746.jpg,BB506YV,Keluar,2024-12-04 02:17:46
img_ocr/ocr/2024-12-04/B9181LD_Keluar_2024-12-04_033215.jpg,B9181LD,Keluar,2024-12-04 03:32:15
img_ocr/ocr/2024-12-04/B9180FG_Masuk_2024-12-04_034143.jpg,B9180FG,Masuk,2024-12-04 03:41:43
img_ocr/ocr/2024-12-04/B938KXV_Keluar_2024-12-04_035247.jpg,B938KXV,Keluar,2024-12-04 03:52:47
img_ocr/ocr/2024-12-04/B9438KXV_Keluar_2024-12-04_035355.jpg,B9438KXV,Keluar,2024-12-04 03:53:55
img_ocr/ocr/2024-12-04/B9876FEU_Masuk_2024-12-04_035815.jpg,B9876FEU,Masuk,2024-12-04 03:58:15
img_ocr/ocr/2024-12-04/B9112BYN_Keluar_2024-12-04_041040.jpg,B9112BYN,Keluar,2024-12-04 04:10:40
img_ocr/ocr/2024-12-04/B9112BYW_Keluar_2024-12-04_041126.jpg,B9112BYW,Keluar,2024-12-04 04:11:26
img_ocr/ocr/2024-12-04/B9885JH_Keluar_2024-12-04_041546.jpg,B9885JH,Keluar,2024-12-04 04:15:46
img_ocr/ocr/2024-12-04/B993KDC_Keluar_2024-12-04_041656.jpg,B993KDC,Keluar,2024-12-04 04:16:56
img_ocr/ocr/2024-12-04/B415FG_Keluar_2024-12-04_042427.jpg,B415FG,Keluar,2024-12-04 04:24:27
img_ocr/ocr/2024-12-04/B944OXQ_Keluar_2024-12-04_042952.jpg,B944OXQ,Keluar,2024-12-04 04:29:52
img_ocr/ocr/2024-12-04/B9443KCA_Keluar_2024-12-04_044353.jpg,B9443KCA,Keluar,2024-12-04 04:43:53
img_ocr/ocr/2024-12-04/B90KCA_Keluar_2024-12-04_050918.jpg,B90KCA,Keluar,2024-12-04 05:09:18
img_ocr/ocr/2024-12-04/B9438OY_Keluar_2024-12-04_051407.jpg,B9438OY,Keluar,2024-12-04 05:14:07
img_ocr/ocr/2024-12-04/B912ONY_Keluar_2024-12-04_051737.jpg,B912ONY,Keluar,2024-12-04 05:17:37
img_ocr/ocr/2024-12-04/B9487KDC_Keluar_2024-12-04_051924.jpg,B9487KDC,Keluar,2024-12-04 05:19:24
img_ocr/ocr/2024-12-04/B9145IW_Keluar_2024-12-04_052009.jpg,B9145IW,Keluar,2024-12-04 05:20:09
img_ocr/ocr/2024-12-04/B9145IW_Keluar_2024-12-04_052056.jpg,B9145IW,Keluar,2024-12-04 05:20:56
img_ocr/ocr/2024-12-04/B9701KCE_Keluar_2024-12-04_052143.jpg,B9701KCE,Keluar,2024-12-04 05:21:43
img_ocr/ocr/2024-12-04/B992KDC_Keluar_2024-12-04_053033.jpg,B992KDC,Keluar,2024-12-04 05:30:33
img_ocr/ocr/2024-12-04/B9264KCF_Keluar_2024-12-04_053125.jpg,B9264KCF,Keluar,2024-12-04 05:31:25
img_ocr/ocr/2024-12-04/B9264KCF_Keluar_2024-12-04_053151.jpg,B9264KCF,Keluar,2024-12-04 05:31:51
img_ocr/ocr/2024-12-04/B9054KCF_Keluar_2024-12-04_053235.jpg,B9054KCF,Keluar,2024-12-04 05:32:35
img_ocr/ocr/2024-12-04/B9695KCE_Keluar_2024-12-04_053316.jpg,B9695KCE,Keluar,2024-12-04 05:33:16
img_ocr/ocr/2024-12-04/B9195KEU_Keluar_2024-12-04_054104.jpg,B9195KEU,Keluar,2024-12-04 05:41:04
img_ocr/ocr/2024-12-04/B697KCE_Keluar_2024-12-04_055231.jpg,B697KCE,Keluar,2024-12-04 05:52:31
img_ocr/ocr/2024-12-04/B702KCE_Keluar_2024-12-04_060056.jpg,B702KCE,Keluar,2024-12-04 06:00:56
img_ocr/ocr/2024-12-04/B9124UIV_Masuk_2024-12-04_060409.jpg,B9124UIV,Masuk,2024-12-04 06:04:09
img_ocr/ocr/2024-12-04/B9635KCA_Keluar_2024-12-04_061440.jpg,B9635KCA,Keluar,2024-12-04 06:14:40
img_ocr/ocr/2024-12-04/B9265KCF_Keluar_2024-12-04_062305.jpg,B9265KCF,Keluar,2024-12-04 06:23:05
img_ocr/ocr/2024-12-04/B2322IW_Keluar_2024-12-04_063303.jpg,B2322IW,Keluar,2024-12-04 06:33:03
img_ocr/ocr/2024-12-04/B9053KCF_Keluar_2024-12-04_063912.jpg,B9053KCF,Keluar,2024-12-04 06:39:12
img_ocr/ocr/2024-12-04/B9594HB_Masuk_2024-12-04_065205.jpg,B9594HB,Masuk,2024-12-04 06:52:05
img_ocr/ocr/2024-12-04/F8856AH_Masuk_2024-12-04_065409.jpg,F8856AH,Masuk,2024-12-04 06:54:09
img_ocr/ocr/2024-12-04/B9501KDC_Keluar_2024-12-04_070616.jpg,B9501KDC,Keluar,2024-12-04 07:06:16
img_ocr/ocr/2024-12-04/B9600KDC_Keluar_2024-12-04_072643.jpg,B9600KDC,Keluar,2024-12-04 07:26:43
img_ocr/ocr/2024-12-04/B9593UAT_Masuk_2024-12-04_072921.jpg,B9593UAT,Masuk,2024-12-04 07:29:21
img_ocr/ocr/2024-12-04/B9849FAP_Masuk_2024-12-04_075433.jpg,B9849FAP,Masuk,2024-12-04 07:54:33
img_ocr/ocr/2024-12-04/B744FE_Masuk_2024-12-04_084009.jpg,B744FE,Masuk,2024-12-04 08:40:09
img_ocr/ocr/2024-12-04/B4JYT_Masuk_2024-12-04_084317.jpg,B4JYT,Masuk,2024-12-04 08:43:17
img_ocr/ocr/2024-12-04/B9504KDC_Keluar_2024-12-04_084544.jpg,B9504KDC,Keluar,2024-12-04 08:45:44
img_ocr/ocr/2024-12-04/B9129KOQ_Masuk_2024-12-04_085757.jpg,B9129KOQ,Masuk,2024-12-04 08:57:57
img_ocr/ocr/2024-12-04/B546DG_Masuk_2024-12-04_090311.jpg,B546DG,Masuk,2024-12-04 09:03:11
img_ocr/ocr/2024-12-04/B274ZU_Masuk_2024-12-04_090414.jpg,B274ZU,Masuk,2024-12-04 09:04:14
img_ocr/ocr/2024-12-04/B9344KCE_Keluar_2024-12-04_091406.jpg,B9344KCE,Keluar,2024-12-04 09:14:06
